Q0130	OSH	OSH-07	職業安全衛生設施規則	第3條	民國115年6月30日	設施規則-總則	1	依職業安全衛生設施規則，「高壓」係指何種電壓範圍？	超過一百五十伏特至六百伏特	超過六百伏特至二萬二千八百伏特	超過二萬二千八百伏特至五萬伏特	超過三百伏特至一千二百伏特	Under the OSH Facilities Rules, 'high voltage' refers to which range?	Over 150 V up to 600 V	Over 600 V up to 22,800 V	Over 22,800 V up to 50,000 V	Over 300 V up to 1,200 V	b	第3條：特高壓指超過二萬二千八百伏特；高壓指超過六百伏特至二萬二千八百伏特；低壓指六百伏特以下。	Article 3: extra-high voltage exceeds 22,800 V; high voltage is over 600 V up to 22,800 V; low voltage is 600 V or below.	draft	2		
Q0131	OSH	OSH-07	職業安全衛生設施規則	第3條	民國115年6月30日	設施規則-總則	1	職業安全衛生設施規則所稱「低壓」，係指多少伏特以下之電壓？	二百二十伏特	一百一十伏特	一千伏特	六百伏特	Under the Rules, 'low voltage' means voltage not exceeding:	220 V	110 V	1,000 V	600 V	d	第3條：低壓係指六百伏特以下之電壓。	Article 3: low voltage means 600 volts or below.	draft	2		
Q0132	OSH	OSH-07	職業安全衛生設施規則	第6條	民國115年6月30日	設施規則-總則	2	職業安全衛生設施規則所稱「車輛機械」，下列何者屬之？	輸送帶	固定式起重機	電梯	堆高機	Which of the following is a 'vehicle-type machine' under the Rules?	Conveyor belt	Fixed crane	Elevator	Forklift	d	第6條：車輛機械係指能以動力驅動且自行活動於非特定場所之車輛、車輛系營建機械、堆高機等。	Article 6: vehicle-type machines are power-driven vehicles that move freely in non-specific places, including vehicle-type construction machinery and forklifts.	draft	2		
Q0133	OSH	OSH-07	職業安全衛生設施規則	第13條	民國115年6月30日	設施規則-危險物	2	依設施規則第13條，下列何者屬閃火點未滿攝氏零下三十度之易燃液體？	甲醇	煤油	乙醇	汽油	Under Article 13, which is a flammable liquid with a flash point below -30°C?	Methanol	Kerosene	Ethanol	Gasoline	d	第13條第1款：乙醚、汽油、乙醛、環氧丙烷、二硫化碳及其他閃火點未滿攝氏零下三十度之物質。乙醇、甲醇為零度以上未滿三十度；煤油為三十度以上未滿六十五度。	Article 13(1): ether, gasoline, acetaldehyde, propylene oxide, carbon disulfide and other substances with flash point below -30°C. Ethanol and methanol are 0–30°C; kerosene is 30–65°C.	draft	2		
Q0134	OSH	OSH-07	職業安全衛生設施規則	第12條	民國115年6月30日	設施規則-危險物	2	下列何者屬設施規則第12條所稱之「著火性物質」？	金屬鈉	硝化甘油	乙炔	氯酸鉀	Which is a 'pyrophoric/ignitable substance' under Article 12?	Metallic sodium	Nitroglycerin	Acetylene	Potassium chlorate	a	第12條著火性物質包括金屬鋰、鈉、鉀、黃磷、赤磷、賽璐珞類、碳化鈣、鎂粉、鋁粉等。氯酸鉀為氧化性物質、硝化甘油為爆炸性物質、乙炔為可燃性氣體。	Article 12 lists lithium, sodium, potassium, yellow/red phosphorus, celluloid, calcium carbide, magnesium and aluminum powder, etc. Potassium chlorate is oxidizing, nitroglycerin explosive, acetylene a flammable gas.	draft	2		
Q0135	OSH	OSH-07	職業安全衛生設施規則	第18條	民國115年6月30日	設施規則-危險物	3	設施規則所稱高壓氣體，常用溫度下壓縮氣體之表壓力應達每平方公分多少公斤以上？	二公斤	二十公斤	五公斤	十公斤	Under the Rules, a compressed gas is 'high-pressure gas' when its gauge pressure at normal temperature reaches at least:	2 kg/cm²	20 kg/cm²	5 kg/cm²	10 kg/cm²	d	第18條第1款：在常用溫度下，表壓力達每平方公分十公斤以上之壓縮氣體（不含壓縮乙炔氣）；壓縮乙炔氣及液化氣體則為每平方公分二公斤以上。	Article 18(1): compressed gas with gauge pressure of 10 kg/cm² or more at normal temperature (excluding compressed acetylene); compressed acetylene and liquefied gas thresholds are 2 kg/cm².	draft	2		
Q0136	OSH	OSH-07	職業安全衛生設施規則	第19-1條	民國115年6月30日	設施規則-局限空間	1	設施規則所稱「局限空間」之定義，不包括下列何項特徵？	面積在十平方公尺以下	無法以自然通風維持充分清淨空氣	勞工進出方法受限制	非供勞工在其內部從事經常性作業	Which is NOT part of the definition of 'confined space' under the Rules?	Floor area of 10 m² or less	Natural ventilation cannot maintain sufficient clean air	Restricted means of entry and exit	Not intended for regular work inside	a	第19條之1：局限空間指非供勞工在其內部從事經常性作業，勞工進出方法受限制，且無法以自然通風來維持充分、清淨空氣之空間。與面積大小無關。	Article 19-1: a confined space is not intended for regular work, has restricted entry/exit, and cannot maintain sufficient clean air by natural ventilation. Size is not a criterion.	draft	2		
Q0137	OSH	OSH-07	職業安全衛生設施規則	第21-2條	民國115年6月30日	設施規則-道路作業	2	使用道路作業之工作場所，日間封閉車道逾多少小時，或夜間封閉車道逾多少小時，應訂定安全防護計畫？	日間逾二小時、夜間逾一小時	日間逾八小時、夜間逾四小時	日間逾四小時、夜間逾二小時	日間逾一小時、夜間逾半小時	For road work, a safety protection plan is required when a lane is closed for more than how long?	2 h daytime / 1 h nighttime	8 h daytime / 4 h nighttime	4 h daytime / 2 h nighttime	1 h daytime / 0.5 h nighttime	a	第21條之2第1項第7款：日間封閉車道、路肩逾二小時或夜間封閉車道、路肩逾一小時者，應訂定安全防護計畫，並指派專人指揮勞工作業。	Article 21-2(1)(7): closing a lane or shoulder for over 2 hours in daytime or over 1 hour at night requires a safety protection plan and a designated person to direct the work.	draft	2		
Q0138	OSH	OSH-07	職業安全衛生設施規則	第21-2條	民國115年6月30日	設施規則-道路作業	1	使用道路作業之作業人員，應戴用及穿著何種裝備以利辨識？	具鋼頭之安全鞋及具吸震功能之防護手套與護目鏡	無反光帶之一般工作帽及深色不反光之棉質工作服	附有防塵濾罩之口罩及印有公司名稱之連身工作服	有反光帶之安全帽及顏色鮮明有反光帶之施工背心	Workers doing road work shall wear what for visibility?	Steel-toed safety shoes plus shock-absorbing protective gloves and goggles	An ordinary cap without reflective strips and dark non-reflective cotton work clothes	A dust-filtering respirator mask and a one-piece coverall printed with the company name	A safety helmet with reflective strips and a brightly colored reflective vest	d	第21條之2第1項第2款：作業人員應戴有反光帶之安全帽，及穿著顏色鮮明有反光帶之施工背心，以利辨識。	Article 21-2(1)(2): workers shall wear safety helmets with reflective strips and brightly colored construction vests with reflective strips.	draft	2		
Q0139	OSH	OSH-07	職業安全衛生設施規則	第21-3條	民國115年6月30日	設施規則-風險評估	3	依設施規則第21條之3，下列何種作業應於作業前實施風險評估並通報勞動檢查機構，且紀錄留存三年？	高度五十公尺以上施工架組立及拆除作業	模板支撐高度三公尺以上之混凝土灌漿作業	高度三公尺以上施工架之組立及拆除作業	開挖深度五公尺以上之露天開挖及擋土作業	Under Article 21-3, which operation requires a pre-work risk assessment, notification to the labor inspection agency, and 3-year record keeping?	Erecting or dismantling scaffolds 50 m or higher	Concrete pouring with formwork supports 3 m high	Erecting or dismantling scaffolds 3 m or higher	Open excavation and shoring work 5 m or deeper	a	第21條之3所列作業包括：易踏穿屋頂作業、繩索作業、塔式起重機升高拆卸、吊籠作業、模板支撐高度七公尺以上且面積一百平方公尺以上灌漿、高度五十公尺以上施工架組拆、開挖深度十八公尺以上且面積五百平方公尺之開挖等。	Article 21-3 lists operations such as work on fragile roofs, rope access, tower crane climbing/dismantling, gondola work, concrete pouring with formwork supports ≥7 m and ≥100 m², scaffolds ≥50 m, and excavations ≥18 m deep and ≥500 m².	draft	2		
