OSH-0164	OSH	OSH-09	職業安全衛生管理辦法	第1條	民國115年6月29日	管理辦法-法源	1	職業安全衛生管理辦法係依職業安全衛生法第幾條規定訂定？	第二十三條第五項	第十九條第二項	第六條第三項	第三十二條第三項	The Regulations of OSH Management are enacted under which article of the OSH Act?	Article 23, paragraph 5	Article 19, paragraph 2	Article 6, paragraph 3	Article 32, paragraph 3	a	第1條：本辦法依職業安全衛生法第二十三條第五項規定訂定之。第1條之1：雇主應依事業規模性質設置安全衛生組織及人員，建立管理制度，透過規劃、實施、評估及改善實現管理目標。	Article 1: under Article 23(5); Article 1-1 requires employers to set up an OSH organization and management system with plan-do-check-act functions.	draft	4		
OSH-0166	OSH	OSH-09	職業安全衛生管理辦法	第2條	民國115年6月29日	管理辦法-事業分類	1	職業安全衛生管理辦法依危害風險將事業分為幾類？第一類事業指何者？	五類；具特殊風險者	三類；具顯著風險者	四類；具低度風險者	二類；具中度風險者	How many risk categories of enterprises are there, and what is Category 1?	Five; enterprises with special risk	Three; enterprises with significant risk	Four; enterprises with the lowest risk	Two; enterprises with moderate risk	b	第2條：第一類事業具顯著風險、第二類事業具中度風險、第三類事業具低度風險；各類事業例示如附表一。	Article 2: Category 1 = significant risk, Category 2 = moderate risk, Category 3 = low risk, with examples in Annex 1.	draft	4		
OSH-0167	OSH	OSH-09	職業安全衛生管理辦法	第2-1條	民國115年6月29日	管理辦法-管理單位	2	第一類事業之事業單位勞工人數在幾人以上，應設直接隸屬雇主之專責一級管理單位？	三百人以上	五百人以上	一百人以上	三十人以上	A Category 1 enterprise with at least how many workers must set up a dedicated first-level OSH management unit directly under the employer?	300	500	100	30	c	第2條之1：第一類事業勞工人數一百人以上應設直接隸屬雇主之專責一級管理單位；第二類事業三百人以上應設直接隸屬雇主之一級管理單位。	Article 2-1: Category 1 with 100+ workers needs a dedicated first-level unit; Category 2 with 300+ needs a first-level unit directly under the employer.	draft	4		
OSH-0168	OSH	OSH-09	職業安全衛生管理辦法	第2-1條	民國115年6月29日	管理辦法-管理單位	2	第二類事業勞工人數在幾人以上，應設直接隸屬雇主之一級管理單位？	一千人以上	一百人以上	五十人以上	三百人以上	A Category 2 enterprise with at least how many workers must set up a first-level management unit directly under the employer?	1,000	100	50	300	d	第2條之1第1項第2款：第二類事業勞工人數在三百人以上者，應設直接隸屬雇主之一級管理單位。	Article 2-1(1)(2): Category 2 enterprises with 300 or more workers.	draft	4		
OSH-0169	OSH	OSH-09	職業安全衛生管理辦法	第3條	民國115年6月29日	管理辦法-管理人員	2	第一類事業之事業單位勞工人數在一百人以上者，所置管理人員應為專職；第二類事業三百人以上者，所置管理人員至少幾人為專職？	三人	全部	二人	一人	For Category 2 enterprises with 300+ workers, at least how many OSH management personnel must be full-time?	Three	All	Two	One	d	第3條第2項：第一類事業勞工人數一百人以上者，所置管理人員應為專職；第二類事業三百人以上者，所置管理人員應至少一人為專職。專職人員應常駐廠場，不得兼任其他法令所定專責人員或從事無關工作。	Article 3(2): Category 1 with 100+ workers: all management personnel full-time; Category 2 with 300+: at least one full-time. Full-time staff must be stationed on site and not hold other statutory posts.	draft	4		
OSH-0177	OSH	OSH-09	職業安全衛生管理辦法	第3-1條	民國115年6月29日	管理辦法-管理人員	3	營造業之事業單位對於橋樑、道路、隧道或輸配電等距離較長之工程，應於每幾公里內增置營造業丙種職業安全衛生業務主管一人？	五公里	十公里	二十公里	三公里	For long linear construction projects such as bridges, roads, tunnels or power lines, one additional Class C construction OSH supervisor is required for every:	5 km	10 km	20 km	3 km	b	第3條之1第2項：營造業對於橋樑、道路、隧道或輸配電等距離較長之工程，應於每十公里內增置營造業丙種職業安全衛生業務主管一人。	Article 3-1(2): one additional Class C construction OSH business supervisor per 10 km.	draft	4		
OSH-0178	OSH	OSH-09	職業安全衛生管理辦法	第3-1條	民國115年6月29日	管理辦法-管理人員	3	第一類事業之事業單位對於所屬從事製造之一級單位，勞工人數在一百人以上未滿三百人者，應另置何人？	甲種職業安全衛生業務主管一人	丁種職業安全衛生業務主管一人	職業安全管理師一人	職業衛生管理師一人	In a Category 1 enterprise, a manufacturing first-level unit with 100 to under 300 workers must additionally have:	One Class A OSH business supervisor	One Class D OSH business supervisor	One occupational safety management specialist	One occupational hygiene management specialist	a	第3條之1第1項：第一類事業對於所屬從事製造之一級單位，勞工人數一百人以上未滿三百人者應另置甲種職業安全衛生業務主管一人；三百人以上者應再至少增置專職職業安全衛生管理員一人。	Article 3-1(1): a Class A OSH business supervisor for 100–299 workers; 300+ also requires at least one additional full-time OSH administrator.	draft	4		
OSH-0179	OSH	OSH-09	職業安全衛生管理辦法	第3-2條	民國115年6月29日	管理辦法-人數計算	2	事業單位勞工人數之計算，是否包含承攬人、再承攬人之勞工？	包含，以同一期間同一工作場所作業之總人數計	由雇主自行認定，不受同一工作場所之限制	不包含，僅計算原事業單位自僱勞工之人數	僅包含承攬人，再承攬人之勞工不列入計算	Does the worker headcount include contractors' and subcontractors' workers?	Yes, the total working at the same time and place	At the employer's discretion for each workplace	No, only the enterprise's own hired workers	Contractors only; subcontractors are excluded	a	第3條之2：勞工人數之計算，包含原事業單位及其承攬人、再承攬人之勞工及其他受工作場所負責人指揮或監督從事勞動之人員，於同一期間、同一工作場所作業時之總人數；設有總機構者包含各地區事業單位作業勞工人數。	Article 3-2: includes the enterprise's own, contractors', subcontractors' workers and others under the workplace manager's direction, working in the same period at the same workplace.	draft	4		
OSH-0180	OSH	OSH-09	職業安全衛生管理辦法	第4條	民國115年6月29日	管理辦法-業務主管	2	事業單位勞工人數未滿幾人者，雇主或其代理人經職業安全衛生業務主管教育訓練合格，得擔任該事業單位職業安全衛生業務主管？	五十人	五人	三十人	一百人	In enterprises with fewer than how many workers may the employer or a representative, having passed the OSH business supervisor training, act as the OSH business supervisor?	50	5	30	100	c	第4條：勞工人數未滿三十人者，雇主或其代理人經業務主管教育訓練合格得擔任業務主管；第二類及第三類事業且勞工五人以下者，得由丁種業務主管訓練合格之雇主或代理人擔任。	Article 4: fewer than 30 workers; for Category 2/3 enterprises with 5 or fewer workers, a Class D-trained employer or representative may serve.	draft	4		
OSH-0181	OSH	OSH-09	職業安全衛生管理辦法	第4條	民國115年6月29日	管理辦法-業務主管	3	第二類及第三類事業之事業單位，勞工人數在幾人以下者，得由丁種職業安全衛生業務主管教育訓練合格之雇主或其代理人擔任業務主管？	十人以下	五人以下	二十人以下	三十人以下	For Category 2 or 3 enterprises with how many workers or fewer may a Class D-trained employer or representative serve as OSH business supervisor?	10 or fewer	5 or fewer	20 or fewer	30 or fewer	b	第4條但書：屬第二類及第三類事業之事業單位，且勞工人數在五人以下者，得由經丁種職業安全衛生業務主管教育訓練合格之雇主或其代理人擔任。	Article 4 proviso: Category 2/3 enterprises with 5 or fewer workers.	draft	4		
