OSH-0394	OSH	OSH-07	職業安全衛生設施規則	第1條	民國115年6月30日	設施規則-總則	1	職業安全衛生設施規則係依據下列何項規定訂定？	職業安全衛生法第六條第三項	勞動檢查法第二十六條第二項	職業安全衛生法第五條第二項	職業安全衛生法第二十三條第四項	The OSH Facilities Rules are promulgated under which provision?	Article 6, Paragraph 3 of the OSH Act	Article 26, Paragraph 2 of the Labor Inspection Act	Article 5, Paragraph 2 of the OSH Act	Article 23, Paragraph 4 of the OSH Act	a	第1條：本規則依職業安全衛生法第六條第三項規定訂定之。該項授權中央主管機關就雇主應有之安全衛生設備及措施訂定規則。第2條並定明本規則為最低標準。	Article 1: the Rules are issued under Article 6-3 of the Occupational Safety and Health Act.	draft	11		
OSH-0395	OSH	OSH-07	職業安全衛生設施規則	第2條	民國115年6月30日	設施規則-總則	1	職業安全衛生設施規則就雇主之安全衛生設備及措施，具有何種地位？	係雇主得自行選擇是否採行之建議性參考基準	係雇主使勞工從事工作之安全衛生設備及措施之最低標準	係僅適用於製造業之特別安全衛生技術規範	係雇主應達成之最高標準，超出者即屬違法	What is the legal status of the OSH Facilities Rules?	A voluntary reference guideline employers may choose to adopt or not	The minimum standard for employers safety and health equipment and measures	A special technical standard applicable only to manufacturing plants	The maximum standard that employers must never exceed in a workplace	b	第2條：本規則為雇主使勞工從事工作之安全衛生設備及措施之最低標準。雇主仍得採取優於本規則之措施；第20條並要求依中央主管機關指定公告之國家標準等辦理。	Article 2: the Rules set the minimum standard, not a ceiling.	draft	11		
OSH-0398	OSH	OSH-07	職業安全衛生設施規則	第4條	民國115年6月30日	設施規則-定義	2	本規則所稱離心機械，係指下列何種利用迴轉離心力之機械？	以高壓熱風將內裝物乾燥之乾燥機、烘乾爐等機械	離心分離機、離心脫水機、離心鑄造機等分離、脫水及鑄造機械	利用真空吸力將內裝物抽出之抽風機、吸塵機械	以電磁力使內裝物分層之磁選機、電解槽等處理機械	What are centrifugal machines under the Rules?	Dryers and drying ovens that remove moisture with high pressure hot air	Centrifugal separators, dehydrators and casting machines using rotational force	Exhaust fans and vacuum machines that draw out contents by suction	Magnetic separators and electrolytic cells that split contents by magnetism	b	第4條：離心機械係指離心分離機、離心脫水機、離心鑄造機等之利用迴轉離心力將內裝物分離、脫水及鑄造者。第73條並要求裝置覆蓋及連鎖裝置。	Article 4 defines centrifugal machines by their use of rotational centrifugal force.	draft	11		
OSH-0399	OSH	OSH-07	職業安全衛生設施規則	第5條	民國115年6月30日	設施規則-定義	2	本規則所稱過負荷防止裝置，其定義與範圍為何？	防止吊鉤過度捲揚而與捲揚胴接觸之過捲預防裝置及警報器	防止起重機因強風傾覆之逸走防止裝置與軌道夾鉗等裝置	起重機中防止吊升物超越額定負荷之警報、自動停止裝置，不含荷重計	起重機中顯示吊升物實際重量之一般荷重計及其附屬指示儀表	What is an overload prevention device under the Rules?	An overwinding prevention device stopping the hook from hitting the winding drum	A device preventing crane overturning in strong wind, together with rail clamps	An alarm or auto stop device preventing loads over rated capacity, not load meters	An ordinary load meter showing the actual weight of the lifted load and its dials	c	第5條：過負荷防止裝置係指起重機中，為防止吊升物不致超越額定負荷之警報、自動停止裝置，不含一般之荷重計。過捲預防裝置則規定於第91條。	Article 5: ordinary load meters are expressly excluded.	draft	11		
OSH-0401	OSH	OSH-07	職業安全衛生設施規則	第7條	民國115年6月30日	設施規則-定義	2	本規則所稱軌道機械，係指下列何者？	於工作場所軌道上藉人力行駛，供搬運貨物之各式手推車輛及裝置	供人員與貨物於建築物各樓層間垂直運送之升降機及其搬器	於工作場所軌道上供載運勞工或貨物之動力驅動車輛、動力車、捲揚機	於非特定場所能以動力自行活動之車輛及各式車輛系營建機械	What are track machines under the Rules?	Hand pushed carts moved by human power on workplace rails for carrying goods	Elevators that carry persons and goods vertically between floors of a building	Power driven vehicles, locomotives and winches carrying persons or goods on rails	Power driven vehicles and construction machinery moving in non specific places	c	第7條：軌道機械係指於工作場所軌道上供載運勞工或貨物之藉動力驅動之車輛、動力車、捲揚機等一切裝置。藉人力行駛者為第9條之軌道手推車。	Article 7 covers power driven devices running on workplace tracks.	draft	11		
OSH-0402	OSH	OSH-07	職業安全衛生設施規則	第8條	民國115年6月30日	設施規則-定義	1	本規則所稱手推車之定義為何？	藉動力行駛於工作場所軌道上之載貨車輛	能以動力自行活動於非特定場所之車輛	藉人力行駛於工作場所軌道上之搬運車輛	藉人力行駛於工作場所，供搬運貨物之車輛	What is a handcart under the Rules?	A power driven vehicle running on workplace rails to carry goods	A power driven vehicle moving freely in non specific places	A human powered vehicle running on workplace rails to carry goods	A human powered vehicle used in the workplace to carry goods	d	第8條：手推車係指藉人力行駛於工作場所，供搬運貨物之車輛。行駛於軌道者則為第9條之軌道手推車；動力驅動者屬第6條車輛機械。	Article 8: handcarts are human powered and not on rails.	draft	11		
OSH-0403	OSH	OSH-07	職業安全衛生設施規則	第9條	民國115年6月30日	設施規則-定義	1	本規則所稱軌道手推車，係指下列何者？	藉動力行駛於工作場所之軌道，供載運勞工之車輛	藉動力驅動於非特定場所自行活動之搬運用車輛	藉人力行駛於工作場所之地面，供搬運貨物之車輛	藉人力行駛於工作場所之軌道，供搬運貨物之車輛	What is a rail handcart under the Rules?	A power driven vehicle running on workplace rails to carry workers	A power driven vehicle moving by itself in non specific work places	A human powered vehicle running on the workplace floor to carry goods	A human powered vehicle running on workplace rails to carry goods	d	第9條：軌道手推車係指藉人力行駛於工作場所之軌道，供搬運貨物之車輛。與第7條動力驅動之軌道機械、第8條非軌道之手推車均有區別。	Article 9: human powered and running on workplace tracks.	draft	11		
OSH-0404	OSH	OSH-07	職業安全衛生設施規則	第11條	民國115年6月30日	設施規則-危險物	2	下列何者屬本規則所稱之爆炸性物質？	三硝基甲苯	氯酸鉀	過氧化鈉	金屬鈉	Which is an explosive substance under the Rules?	Trinitrotoluene (TNT)	Potassium chlorate	Sodium peroxide	Metallic sodium	a	第11條爆炸性物質包括硝酸酯類、硝基化合物（如三硝基苯、三硝基甲苯、三硝基酚）及過氧化有機物。過氧化鈉、氯酸鉀屬第14條氧化性物質，金屬鈉屬第12條著火性物質。	Article 11 lists nitric esters, nitro compounds and organic peroxides.	draft	11		
OSH-0407	OSH	OSH-07	職業安全衛生設施規則	第14條	民國115年6月30日	設施規則-危險物	2	下列何者屬本規則第14條所列之氧化性物質？	硝化纖維等硝酸酯類	金屬鉀等禁水性物質	乙醚等易燃液體物質	氯酸鉀等氯酸鹽類	Which is an oxidizing substance under Article 14?	Nitrocellulose and other nitric acid esters	Metallic potassium and other water reactive substances	Ether and other flammable liquid substances	Potassium chlorate and other chlorates	d	第14條氧化性物質包括氯酸鹽類、過氯酸鹽類、無機過氧化物、硝酸鹽類、固體亞氯酸鹽類及固體次氯酸鹽類。硝化纖維屬第11條爆炸性物質。	Article 14 lists chlorates, perchlorates, inorganic peroxides and nitrates.	draft	11		
OSH-0408	OSH	OSH-07	職業安全衛生設施規則	第15條	民國115年6月30日	設施規則-危險物	2	本規則所稱可燃性氣體，其概括定義之條件為何？	於二大氣壓下、攝氏十五度時具有可燃性之氣體	於一大氣壓下、攝氏十五度時具有可燃性之氣體	於一大氣壓下、攝氏零度時具有爆炸性之氣體	於一大氣壓下、攝氏三十五度時具可燃性之氣體	How does Article 15 define flammable gases in general terms?	Gases that are flammable at two atmospheres and 15 degrees Celsius	Gases that are flammable at one atmosphere and 15 degrees Celsius	Gases that are explosive at one atmosphere and zero degrees Celsius	Gases that are flammable at one atmosphere and 35 degrees Celsius	b	第15條：可燃性氣體包括氫，乙炔、乙烯，甲烷、乙烷、丙烷、丁烷，及其他於一大氣壓下、攝氏十五度時具有可燃性之氣體。	Article 15: one atmosphere and 15 degrees Celsius.	draft	11		
OSH-0409	OSH	OSH-07	職業安全衛生設施規則	第16條	民國115年6月30日	設施規則-定義	2	本規則所稱乙炔熔接裝置，其構成與用途為何？	由氣體集合裝置、安全器、壓力調整器、導管等所構成之熔接設備	由電源裝置、電極夾、導線等所構成之金屬電弧熔接加熱設備	由乙炔發生器、導管、吹管等構成，使用乙炔及氧氣供金屬熔接、熔斷或加熱	由乙炔及氧氣容器、導管、吹管等構成，供金屬之熔接、熔斷或加熱	What constitutes an acetylene welding apparatus under the Rules?	A gas manifold, safety device, pressure regulator and hoses forming a welding set	A power source, electrode holder and cables forming an arc welding apparatus	An acetylene generator with hoses and torches using acetylene and oxygen for welding	Acetylene and oxygen cylinders with hoses and torches used for welding or cutting	c	第16條：乙炔熔接裝置係由乙炔發生器、導管、吹管等構成，使用乙炔（溶解性乙炔除外）及氧氣供金屬之熔接、熔斷或加熱。以容器供氣者為第16條之1氧乙炔熔接裝置。	Article 16: it is built around an acetylene generator; dissolved acetylene is excluded.	draft	11		
OSH-0410	OSH	OSH-07	職業安全衛生設施規則	第16條之1	民國115年6月30日	設施規則-定義	2	本規則所稱氧乙炔熔接裝置，其構成為何？	由乙炔發生器、導管、吹管等所構成之熔接、熔斷或加熱設備	由乙炔及氧氣容器、導管、吹管等所構成之熔接、熔斷或加熱設備	由氣體集合裝置、安全器、壓力調整器等所構成之熔接加熱設備	由乙炔發生器與電石反應槽所構成之可燃性氣體製造供應設備	What constitutes an oxy acetylene welding apparatus?	An acetylene generator with hoses and torches for welding, cutting or heating	Acetylene and oxygen cylinders with hoses and torches for welding or cutting	A gas manifold, safety device and pressure regulator forming a welding set	An acetylene generator and carbide reaction tank producing flammable gas	b	第16條之1：氧乙炔熔接裝置指由乙炔及氧氣容器、導管、吹管等所構成，供金屬之熔接、熔斷或加熱之設備。以乙炔發生器供氣者為第16條乙炔熔接裝置。	Article 16-1: it is supplied from cylinders rather than a generator.	draft	11		
OSH-0411	OSH	OSH-07	職業安全衛生設施規則	第17條	民國115年6月30日	設施規則-定義	3	氣體集合裝置以導管連結九個以下可燃性氣體容器者，其容器容積合計須達多少以上始屬之？	氫氣或溶解性乙炔為四百公升以上，其他可燃性氣體為一千公升以上	氫氣或溶解性乙炔為二百公升以上，其他可燃性氣體為五百公升以上	氫氣或溶解性乙炔為五百公升以上，其他可燃性氣體為二千公升以上	氫氣或溶解性乙炔為一千公升以上，其他可燃性氣體為四百公升以上	For nine or fewer cylinders, what total volume makes a gas manifold assembly?	400 litres or more for hydrogen or dissolved acetylene, 1,000 litres for others	200 litres or more for hydrogen or dissolved acetylene, 500 litres for others	500 litres or more for hydrogen or dissolved acetylene, 2,000 litres for others	1,000 litres or more for hydrogen or dissolved acetylene, 400 litres for others	a	第17條第2項：氣體集合裝置指以導管連接十個以上可燃性氣體容器者；或連結九個以下容器而容積合計在氫氣或溶解性乙炔為四百公升以上、其他可燃性氣體為一千公升以上者。	Article 17: ten or more cylinders always qualify; otherwise these volume thresholds apply.	draft	11		
OSH-0414	OSH	OSH-07	職業安全衛生設施規則	第20條	民國115年6月30日	設施規則-總則	2	雇主設置之安全衛生設備及措施，除職業安全衛生法規外，尚應依何者辦理？	事業單位自行訂定並報請當地主管機關備查之內部作業標準	各該工程委託之技師公會所出具之設計審查意見書內容	勞動檢查機構於檢查時個案指定之改善建議事項內容	中央主管機關指定公告之國家標準、國際標準或團體標準之全部或部分	Besides OSH laws, what must an employer follow for safety equipment?	Internal operating standards drafted by the firm and filed with the local authority	Design review opinions issued by the engineers association for the project	Improvement suggestions specified case by case by the labor inspection agency	National, international or group standards designated and announced by the authority	d	第20條：雇主設置之安全衛生設備及措施，應依職業安全衛生法規及中央主管機關指定公告之國家標準、國際標準或團體標準之全部或部分內容規定辦理。	Article 20 incorporates designated national, international or group standards.	draft	11		
OSH-0415	OSH	OSH-07	職業安全衛生設施規則	第21條	民國115年6月30日	設施規則-工作場所	2	對於勞工工作場所之通道、地板、階梯、坡道、工作台等踩踏場所，雇主應如何辦理？	應保持不致使勞工跌倒、滑倒、踩傷、滾落之安全狀態或採必要預防措施	應全面設置符合國家標準之防滑地磚，並於每年定期辦理更換	應於每日作業前實施檢點，並將檢點結果作成紀錄保存三年備查	應由專任工程人員每月檢查一次，並就結構安全簽證後對外公告	How must an employer manage walkways, floors, stairs and platforms?	Keep them safe against tripping, slipping, injury and falls, or take preventive steps	Lay slip resistant tiles meeting national standards and replace them every year	Inspect them before work each day and keep the inspection records for three years	Have a full time engineer inspect monthly and certify the structure in public	a	第21條：雇主對於勞工工作場所之通道、地板、階梯、坡道、工作台或其他勞工踩踏場所，應保持不致使勞工跌倒、滑倒、踩傷、滾落等之安全狀態，或採取必要之預防措施。	Article 21 requires a safe walking condition or necessary preventive measures.	draft	11		
OSH-0416	OSH	OSH-07	職業安全衛生設施規則	第21條之1	民國115年6月30日	設施規則-交通號誌	3	對於有車輛出入或鄰接道路作業之工作場所設置交通號誌、標示或柵欄，下列何者正確？	信號燈應樹立在道路之左側較高處，夜間使用之柵欄得免設照明	新設道路或施工道路，得於通車後一個月內補設號誌及照明設施	信號燈應樹立在道路之右側清晰明顯處，夜間之柵欄應設照明或反光片	號誌與柵欄之控制處得由現場勞工輪流管理，不必指定專人負責	Which statement on traffic signals and barriers at such worksites is correct?	Signal lights go high on the left side; night barriers need no lighting at all	Signals and lighting may be added within a month after the road opens	Signal lights go on the right side of the road; night barriers need lights or reflectors	Workers may take turns manning the control point, with no designated person	c	第21條之1：信號燈應樹立在道路之右側清晰明顯處；夜間使用之柵欄應設照明或反光片；控制處須指定專人負責管理；新設或施工道路應於通車前設置號誌、標示、柵欄等；設施不足以警告時應置交通引導人員。	Article 21-1 sets eight requirements, including right side signal lights.	draft	11		
OSH-0420	OSH	OSH-07	職業安全衛生設施規則	第22條	民國115年6月30日	設施規則-工作場所	2	勞工於機械操作、修理、調整過程中，有接觸高溫熱表面引起灼燙傷之虞時，應如何辦理？	應設置警示標誌、適當之隔熱等必要之安全設施	應僅於作業前對勞工實施口頭告知即得免設設施	應限制勞工每次作業時間不得超過三十分鐘為限	應將該機械之熱表面塗以紅色油漆並加註溫度值	What is required where hot surfaces may cause burns during machine work?	Warning signs, suitable heat insulation and other necessary safety facilities	Only a verbal briefing to workers before the work starts, with no facilities	Limiting each worker to no more than thirty minutes of work at a time	Painting the hot surface red and marking its operating temperature value	a	第22條：雇主應使勞工於機械、器具或設備之操作、修理、調整等過程中有足夠之活動空間；有接觸高溫熱表面引起灼燙傷之虞時，應設置警示標誌、適當之隔熱等必要之安全設施。	Article 22 requires warning signs and insulation, plus adequate working space.	draft	11		
